Origin ZIP,Origin Neighborhood,Destination ZIP,Destination Neighborhood,Mode,Distance (mi),Duration (min)
11206,"Williamsburg, Bushwick",11217,"Park Slope, Boerum Hill",bicycling,3.6,23
11206,"Williamsburg, Bushwick",11218,"Windsor Terrace, Kensington",driving,7.6,30
11206,"Williamsburg, Bushwick",11218,"Windsor Terrace, Kensington",bicycling,6.2,36
11206,"Williamsburg, Bushwick",11219,Borough Park,driving,10.5,40
11206,"Williamsburg, Bushwick",11219,Borough Park,bicycling,7.8,45
11206,"Williamsburg, Bushwick",11220,"Sunset Park, Greenwood",driving,9.0,32
11206,"Williamsburg, Bushwick",11220,"Sunset Park, Greenwood",bicycling,7.3,43
11206,"Williamsburg, Bushwick",11221,"Bedford-Stuyvesant, Bushwick",driving,1.6,11
11206,"Williamsburg, Bushwick",11221,"Bedford-Stuyvesant, Bushwick",bicycling,1.6,11
11206,"Williamsburg, Bushwick",11222,Greenpoint,driving,2.2,15
11206,"Williamsburg, Bushwick",11222,Greenpoint,bicycling,2.2,12
11206,"Williamsburg, Bushwick",11223,"Gravesend, Homecrest",driving,11.8,46
11206,"Williamsburg, Bushwick",11223,"Gravesend, Homecrest",bicycling,10.1,58
11206,"Williamsburg, Bushwick",11224,Coney Island,driving,15.3,41
11206,"Williamsburg, Bushwick",11224,Coney Island,bicycling,12.1,71
11206,"Williamsburg, Bushwick",11225,"Prospect Lefferts Gardens, Wingate",driving,3.8,23
11206,"Williamsburg, Bushwick",11225,"Prospect Lefferts Gardens, Wingate",bicycling,3.9,26
11206,"Williamsburg, Bushwick",11226,Flatbush,driving,4.9,29
11206,"Williamsburg, Bushwick",11226,Flatbush,bicycling,5.3,33
11206,"Williamsburg, Bushwick",11228,Dyker Heights,driving,10.5,34
11206,"Williamsburg, Bushwick",11228,Dyker Heights,bicycling,10.0,57
11206,"Williamsburg, Bushwick",11229,"Sheepshead Bay, Madison",driving,8.5,43
11206,"Williamsburg, Bushwick",11229,"Sheepshead Bay, Madison",bicycling,8.6,53
11206,"Williamsburg, Bushwick",11230,Midwood,driving,10.2,39
11206,"Williamsburg, Bushwick",11230,Midwood,bicycling,8.6,49
11206,"Williamsburg, Bushwick",11231,"Carroll Gardens, Red Hook",driving,6.0,29
11206,"Williamsburg, Bushwick",11231,"Carroll Gardens, Red Hook",bicycling,5.8,32
11206,"Williamsburg, Bushwick",11232,"Sunset Park, Industry City",driving,7.0,31
11206,"Williamsburg, Bushwick",11232,"Sunset Park, Industry City",bicycling,6.2,38
11206,"Williamsburg, Bushwick",11233,"Bedford-Stuyvesant, Ocean Hill",driving,2.3,16
11206,"Williamsburg, Bushwick",11233,"Bedford-Stuyvesant, Ocean Hill",bicycling,2.4,16
11206,"Williamsburg, Bushwick",11234,"Marine Park, Mill Basin",driving,9.3,39
11206,"Williamsburg, Bushwick",11234,"Marine Park, Mill Basin",bicycling,11.8,63
11206,"Williamsburg, Bushwick",11235,"Brighton Beach, Manhattan Beach",driving,12.0,44
11206,"Williamsburg, Bushwick",11235,"Brighton Beach, Manhattan Beach",bicycling,9.6,59
11206,"Williamsburg, Bushwick",11236,"Canarsie, Bergen Beach",driving,6.6,34
11206,"Williamsburg, Bushwick",11236,"Canarsie, Bergen Beach",bicycling,7.1,44
11206,"Williamsburg, Bushwick",11238,"Prospect Heights, Clinton Hill",driving,3.1,19
11206,"Williamsburg, Bushwick",11238,"Prospect Heights, Clinton Hill",bicycling,3.1,21
11206,"Williamsburg, Bushwick",11239,Starrett City,driving,5.9,35
11206,"Williamsburg, Bushwick",11239,Starrett City,bicycling,6.9,40
11207,"East New York, Cypress Hills",11201,"Brooklyn Heights, DUMBO",driving,9.3,43
11207,"East New York, Cypress Hills",11201,"Brooklyn Heights, DUMBO",bicycling,7.1,41
11207,"East New York, Cypress Hills",11203,"East Flatbush, Erasmus",driving,3.0,20
11207,"East New York, Cypress Hills",11203,"East Flatbush, Erasmus",bicycling,2.9,16
11207,"East New York, Cypress Hills",11204,"Bensonhurst, Mapleton",driving,13.9,36
11207,"East New York, Cypress Hills",11204,"Bensonhurst, Mapleton",bicycling,6.9,40
11207,"East New York, Cypress Hills",11205,"Fort Greene, Clinton Hill",driving,4.9,26
11207,"East New York, Cypress Hills",11205,"Fort Greene, Clinton Hill",bicycling,5.2,31
11207,"East New York, Cypress Hills",11206,"Williamsburg, Bushwick",driving,4.2,26
11207,"East New York, Cypress Hills",11206,"Williamsburg, Bushwick",bicycling,4.6,28
11207,"East New York, Cypress Hills",11208,"Cypress Hills, East New York",driving,1.7,9
11207,"East New York, Cypress Hills",11208,"Cypress Hills, East New York",bicycling,1.7,9
11207,"East New York, Cypress Hills",11209,Bay Ridge,driving,14.9,33
11207,"East New York, Cypress Hills",11209,Bay Ridge,bicycling,10.7,60
11207,"East New York, Cypress Hills",11210,"Flatbush, Midwood",driving,4.6,24
11207,"East New York, Cypress Hills",11210,"Flatbush, Midwood",bicycling,4.9,28
11207,"East New York, Cypress Hills",11211,Williamsburg,driving,6.4,32
11207,"East New York, Cypress Hills",11211,Williamsburg,bicycling,5.8,35
11207,"East New York, Cypress Hills",11212,Brownsville,driving,1.5,10
11207,"East New York, Cypress Hills",11212,Brownsville,bicycling,1.5,8
11207,"East New York, Cypress Hills",11213,Crown Heights,driving,3.5,18
11207,"East New York, Cypress Hills",11213,Crown Heights,bicycling,3.4,19
11207,"East New York, Cypress Hills",11214,"Bensonhurst, Bath Beach",driving,12.6,30
11207,"East New York, Cypress Hills",11214,"Bensonhurst, Bath Beach",bicycling,8.1,46
11207,"East New York, Cypress Hills",11215,"Park Slope, Gowanus",driving,5.9,32
11207,"East New York, Cypress Hills",11215,"Park Slope, Gowanus",bicycling,5.8,34
11207,"East New York, Cypress Hills",11216,"Bedford-Stuyvesant, Crown Heights",driving,3.9,20
11207,"East New York, Cypress Hills",11216,"Bedford-Stuyvesant, Crown Heights",bicycling,4.2,25
11207,"East New York, Cypress Hills",11217,"Park Slope, Boerum Hill",driving,5.5,31
11207,"East New York, Cypress Hills",11217,"Park Slope, Boerum Hill",bicycling,5.7,33
11207,"East New York, Cypress Hills",11218,"Windsor Terrace, Kensington",driving,5.3,35
11207,"East New York, Cypress Hills",11218,"Windsor Terrace, Kensington",bicycling,6.0,34
11207,"East New York, Cypress Hills",11219,Borough Park,driving,15.3,40
11207,"East New York, Cypress Hills",11219,Borough Park,bicycling,7.6,43
11207,"East New York, Cypress Hills",11220,"Sunset Park, Greenwood",driving,17.6,35
11207,"East New York, Cypress Hills",11220,"Sunset Park, Greenwood",bicycling,8.6,49
11207,"East New York, Cypress Hills",11221,"Bedford-Stuyvesant, Bushwick",driving,2.9,18
11207,"East New York, Cypress Hills",11221,"Bedford-Stuyvesant, Bushwick",bicycling,2.9,17
11207,"East New York, Cypress Hills",11222,Greenpoint,driving,15.0,34
11207,"East New York, Cypress Hills",11222,Greenpoint,bicycling,6.7,40
11207,"East New York, Cypress Hills",11223,"Gravesend, Homecrest",driving,11.5,30
11207,"East New York, Cypress Hills",11223,"Gravesend, Homecrest",bicycling,8.5,50
11207,"East New York, Cypress Hills",11224,Coney Island,driving,11.6,28
11207,"East New York, Cypress Hills",11224,Coney Island,bicycling,11.7,62
11207,"East New York, Cypress Hills",11225,"Prospect Lefferts Gardens, Wingate",driving,3.9,25
11207,"East New York, Cypress Hills",11225,"Prospect Lefferts Gardens, Wingate",bicycling,4.0,23
11207,"East New York, Cypress Hills",11226,Flatbush,driving,4.4,25
11207,"East New York, Cypress Hills",11226,Flatbush,bicycling,4.5,25
11207,"East New York, Cypress Hills",11228,Dyker Heights,driving,13.9,30
11207,"East New York, Cypress Hills",11228,Dyker Heights,bicycling,9.7,54
11207,"East New York, Cypress Hills",11229,"Sheepshead Bay, Madison",driving,9.3,26
11207,"East New York, Cypress Hills",11229,"Sheepshead Bay, Madison",bicycling,9.4,47
11207,"East New York, Cypress Hills",11230,Midwood,driving,6.2,34
11207,"East New York, Cypress Hills",11230,Midwood,bicycling,6.7,39
11207,"East New York, Cypress Hills",11231,"Carroll Gardens, Red Hook",driving,7.8,42
11207,"East New York, Cypress Hills",11231,"Carroll Gardens, Red Hook",bicycling,7.5,43
11207,"East New York, Cypress Hills",11232,"Sunset Park, Industry City",driving,18.7,37
11207,"East New York, Cypress Hills",11232,"Sunset Park, Industry City",bicycling,7.9,45
11207,"East New York, Cypress Hills",11233,"Bedford-Stuyvesant, Ocean Hill",driving,2.4,14
11207,"East New York, Cypress Hills",11233,"Bedford-Stuyvesant, Ocean Hill",bicycling,2.7,17
11207,"East New York, Cypress Hills",11234,"Marine Park, Mill Basin",driving,5.6,16
11207,"East New York, Cypress Hills",11234,"Marine Park, Mill Basin",bicycling,7.0,34
11207,"East New York, Cypress Hills",11235,"Brighton Beach, Manhattan Beach",driving,8.3,22
11207,"East New York, Cypress Hills",11235,"Brighton Beach, Manhattan Beach",bicycling,9.2,47
11207,"East New York, Cypress Hills",11236,"Canarsie, Bergen Beach",driving,3.1,15
11207,"East New York, Cypress Hills",11236,"Canarsie, Bergen Beach",bicycling,3.0,15
11207,"East New York, Cypress Hills",11238,"Prospect Heights, Clinton Hill",driving,4.6,24
11207,"East New York, Cypress Hills",11238,"Prospect Heights, Clinton Hill",bicycling,5.0,28
11207,"East New York, Cypress Hills",11239,Starrett City,driving,2.1,12
11207,"East New York, Cypress Hills",11239,Starrett City,bicycling,2.1,11
11208,"Cypress Hills, East New York",11201,"Brooklyn Heights, DUMBO",driving,10.4,48
11208,"Cypress Hills, East New York",11201,"Brooklyn Heights, DUMBO",bicycling,8.1,46
11208,"Cypress Hills, East New York",11203,"East Flatbush, Erasmus",driving,4.2,24
11208,"Cypress Hills, East New York",11203,"East Flatbush, Erasmus",bicycling,4.0,22
11208,"Cypress Hills, East New York",11204,"Bensonhurst, Mapleton",driving,14.5,34
11208,"Cypress Hills, East New York",11204,"Bensonhurst, Mapleton",bicycling,9.4,53
11208,"Cypress Hills, East New York",11205,"Fort Greene, Clinton Hill",driving,6.1,31
11208,"Cypress Hills, East New York",11205,"Fort Greene, Clinton Hill",bicycling,6.2,36
11208,"Cypress Hills, East New York",11206,"Williamsburg, Bushwick",driving,5.7,31
11208,"Cypress Hills, East New York",11206,"Williamsburg, Bushwick",bicycling,5.5,33
11208,"Cypress Hills, East New York",11207,"East New York, Cypress Hills",driving,1.7,9
11208,"Cypress Hills, East New York",11207,"East New York, Cypress Hills",bicycling,1.5,8
11208,"Cypress Hills, East New York",11209,Bay Ridge,driving,15.5,31
11208,"Cypress Hills, East New York",11209,Bay Ridge,bicycling,11.7,65
11208,"Cypress Hills, East New York",11210,"Flatbush, Midwood",driving,5.7,28
11208,"Cypress Hills, East New York",11210,"Flatbush, Midwood",bicycling,6.0,34
11208,"Cypress Hills, East New York",11211,Williamsburg,driving,7.5,38
11208,"Cypress Hills, East New York",11211,Williamsburg,bicycling,6.7,40
11208,"Cypress Hills, East New York",11212,Brownsville,driving,2.7,17
11208,"Cypress Hills, East New York",11212,Brownsville,bicycling,2.9,15
11208,"Cypress Hills, East New York",11213,Crown Heights,driving,4.6,23
11208,"Cypress Hills, East New York",11213,Crown Heights,bicycling,4.3,24
11208,"Cypress Hills, East New York",11214,"Bensonhurst, Bath Beach",driving,13.2,28
11208,"Cypress Hills, East New York",11214,"Bensonhurst, Bath Beach",bicycling,10.5,58
11208,"Cypress Hills, East New York",11215,"Park Slope, Gowanus",driving,7.5,38
11208,"Cypress Hills, East New York",11215,"Park Slope, Gowanus",bicycling,6.7,39
11208,"Cypress Hills, East New York",11216,"Bedford-Stuyvesant, Crown Heights",driving,5.0,26
11208,"Cypress Hills, East New York",11216,"Bedford-Stuyvesant, Crown Heights",bicycling,5.1,30
11208,"Cypress Hills, East New York",11217,"Park Slope, Boerum Hill",driving,6.7,36
11208,"Cypress Hills, East New York",11217,"Park Slope, Boerum Hill",bicycling,6.7,38
11208,"Cypress Hills, East New York",11218,"Windsor Terrace, Kensington",driving,21.4,36
11208,"Cypress Hills, East New York",11218,"Windsor Terrace, Kensington",bicycling,6.9,39
11208,"Cypress Hills, East New York",11219,Borough Park,driving,15.9,38
11208,"Cypress Hills, East New York",11219,Borough Park,bicycling,8.5,48
11208,"Cypress Hills, East New York",11220,"Sunset Park, Greenwood",driving,18.2,33
11208,"Cypress Hills, East New York",11220,"Sunset Park, Greenwood",bicycling,9.6,54
11208,"Cypress Hills, East New York",11221,"Bedford-Stuyvesant, Bushwick",driving,4.0,23
11208,"Cypress Hills, East New York",11221,"Bedford-Stuyvesant, Bushwick",bicycling,3.8,22
11208,"Cypress Hills, East New York",11222,Greenpoint,driving,15.4,37
11208,"Cypress Hills, East New York",11222,Greenpoint,bicycling,7.6,44
11208,"Cypress Hills, East New York",11223,"Gravesend, Homecrest",driving,12.1,28
11208,"Cypress Hills, East New York",11223,"Gravesend, Homecrest",bicycling,11.8,61
11208,"Cypress Hills, East New York",11224,Coney Island,driving,12.2,26
11208,"Cypress Hills, East New York",11224,Coney Island,bicycling,12.3,65
11208,"Cypress Hills, East New York",11225,"Prospect Lefferts Gardens, Wingate",driving,5.8,32
11208,"Cypress Hills, East New York",11225,"Prospect Lefferts Gardens, Wingate",bicycling,5.0,28
11208,"Cypress Hills, East New York",11226,Flatbush,driving,5.5,29
11208,"Cypress Hills, East New York",11226,Flatbush,bicycling,5.6,31
11208,"Cypress Hills, East New York",11228,Dyker Heights,driving,14.5,28
11208,"Cypress Hills, East New York",11228,Dyker Heights,bicycling,10.7,59
11208,"Cypress Hills, East New York",11229,"Sheepshead Bay, Madison",driving,9.9,24
11208,"Cypress Hills, East New York",11229,"Sheepshead Bay, Madison",bicycling,10.0,51
11208,"Cypress Hills, East New York",11230,Midwood,driving,12.8,32
11208,"Cypress Hills, East New York",11230,Midwood,bicycling,7.8,45
11208,"Cypress Hills, East New York",11231,"Carroll Gardens, Red Hook",driving,21.6,38
11208,"Cypress Hills, East New York",11231,"Carroll Gardens, Red Hook",bicycling,8.4,48
11208,"Cypress Hills, East New York",11232,"Sunset Park, Industry City",driving,19.3,35
11208,"Cypress Hills, East New York",11232,"Sunset Park, Industry City",bicycling,8.8,50
11208,"Cypress Hills, East New York",11233,"Bedford-Stuyvesant, Ocean Hill",driving,3.6,19
11208,"Cypress Hills, East New York",11233,"Bedford-Stuyvesant, Ocean Hill",bicycling,3.7,22
11208,"Cypress Hills, East New York",11234,"Marine Park, Mill Basin",driving,6.2,14
11208,"Cypress Hills, East New York",11234,"Marine Park, Mill Basin",bicycling,7.6,38
11208,"Cypress Hills, East New York",11235,"Brighton Beach, Manhattan Beach",driving,8.9,20
11208,"Cypress Hills, East New York",11235,"Brighton Beach, Manhattan Beach",bicycling,9.8,50
11208,"Cypress Hills, East New York",11236,"Canarsie, Bergen Beach",driving,4.4,15
11208,"Cypress Hills, East New York",11236,"Canarsie, Bergen Beach",bicycling,4.0,21
11208,"Cypress Hills, East New York",11238,"Prospect Heights, Clinton Hill",driving,5.7,29
11208,"Cypress Hills, East New York",11238,"Prospect Heights, Clinton Hill",bicycling,5.9,33
11208,"Cypress Hills, East New York",11239,Starrett City,driving,2.0,10
11208,"Cypress Hills, East New York",11239,Starrett City,bicycling,2.1,11
11209,Bay Ridge,11201,"Brooklyn Heights, DUMBO",driving,11.3,28
11209,Bay Ridge,11201,"Brooklyn Heights, DUMBO",bicycling,7.0,39
11209,Bay Ridge,11203,"East Flatbush, Erasmus",driving,9.0,34
11209,Bay Ridge,11203,"East Flatbush, Erasmus",bicycling,8.6,50
11209,Bay Ridge,11204,"Bensonhurst, Mapleton",driving,3.6,20
11209,Bay Ridge,11204,"Bensonhurst, Mapleton",bicycling,3.6,22
11209,Bay Ridge,11205,"Fort Greene, Clinton Hill",driving,9.9,31
11209,Bay Ridge,11205,"Fort Greene, Clinton Hill",bicycling,7.8,44
11209,Bay Ridge,11206,"Williamsburg, Bushwick",driving,11.6,36
11209,Bay Ridge,11206,"Williamsburg, Bushwick",bicycling,9.2,53
11209,Bay Ridge,11207,"East New York, Cypress Hills",driving,15.0,31
11209,Bay Ridge,11207,"East New York, Cypress Hills",bicycling,10.5,59
11209,Bay Ridge,11208,"Cypress Hills, East New York",driving,16.0,32
11209,Bay Ridge,11208,"Cypress Hills, East New York",bicycling,11.2,63
11209,Bay Ridge,11210,"Flatbush, Midwood",driving,12.7,30
11209,Bay Ridge,11210,"Flatbush, Midwood",bicycling,6.7,39
11209,Bay Ridge,11211,Williamsburg,driving,10.2,27
11209,Bay Ridge,11211,Williamsburg,bicycling,8.9,52
11209,Bay Ridge,11212,Brownsville,driving,15.4,37
11209,Bay Ridge,11212,Brownsville,bicycling,9.1,53
11209,Bay Ridge,11213,Crown Heights,driving,9.6,33
11209,Bay Ridge,11213,Crown Heights,bicycling,8.0,45
11209,Bay Ridge,11214,"Bensonhurst, Bath Beach",driving,4.2,15
11209,Bay Ridge,11214,"Bensonhurst, Bath Beach",bicycling,2.6,15
11209,Bay Ridge,11215,"Park Slope, Gowanus",driving,7.1,21
11209,Bay Ridge,11215,"Park Slope, Gowanus",bicycling,5.1,29
11209,Bay Ridge,11216,"Bedford-Stuyvesant, Crown Heights",driving,9.8,35
11209,Bay Ridge,11216,"Bedford-Stuyvesant, Crown Heights",bicycling,7.5,44
11209,Bay Ridge,11217,"Park Slope, Boerum Hill",driving,6.3,26
11209,Bay Ridge,11217,"Park Slope, Boerum Hill",bicycling,5.6,30
11209,Bay Ridge,11218,"Windsor Terrace, Kensington",driving,6.4,16
11209,Bay Ridge,11218,"Windsor Terrace, Kensington",bicycling,4.4,26
11209,Bay Ridge,11219,Borough Park,driving,2.9,20
11209,Bay Ridge,11219,Borough Park,bicycling,3.1,18
11209,Bay Ridge,11220,"Sunset Park, Greenwood",driving,3.1,13
11209,Bay Ridge,11220,"Sunset Park, Greenwood",bicycling,2.1,14
11209,Bay Ridge,11221,"Bedford-Stuyvesant, Bushwick",driving,11.7,44
11209,Bay Ridge,11221,"Bedford-Stuyvesant, Bushwick",bicycling,8.7,50
11209,Bay Ridge,11222,Greenpoint,driving,12.0,34
11209,Bay Ridge,11222,Greenpoint,bicycling,10.5,60
11209,Bay Ridge,11223,"Gravesend, Homecrest",driving,5.1,20
11209,Bay Ridge,11223,"Gravesend, Homecrest",bicycling,5.3,28
11209,Bay Ridge,11224,Coney Island,driving,5.2,15
11209,Bay Ridge,11224,Coney Island,bicycling,5.3,29
11209,Bay Ridge,11225,"Prospect Lefferts Gardens, Wingate",driving,8.5,30
11209,Bay Ridge,11225,"Prospect Lefferts Gardens, Wingate",bicycling,7.1,40
11209,Bay Ridge,11226,Flatbush,driving,8.2,27
11209,Bay Ridge,11226,Flatbush,bicycling,6.1,37
11209,Bay Ridge,11228,Dyker Heights,driving,1.5,10
11209,Bay Ridge,11228,Dyker Heights,bicycling,1.9,12
11209,Bay Ridge,11229,"Sheepshead Bay, Madison",driving,7.9,21
11209,Bay Ridge,11229,"Sheepshead Bay, Madison",bicycling,7.0,38
11209,Bay Ridge,11230,Midwood,driving,8.2,25
11209,Bay Ridge,11230,Midwood,bicycling,5.1,31
11209,Bay Ridge,11231,"Carroll Gardens, Red Hook",driving,6.6,18
11209,Bay Ridge,11231,"Carroll Gardens, Red Hook",bicycling,6.0,33
11209,Bay Ridge,11232,"Sunset Park, Industry City",driving,4.3,15
11209,Bay Ridge,11232,"Sunset Park, Industry City",bicycling,3.0,15
11209,Bay Ridge,11233,"Bedford-Stuyvesant, Ocean Hill",driving,11.0,42
11209,Bay Ridge,11233,"Bedford-Stuyvesant, Ocean Hill",bicycling,9.0,51
11209,Bay Ridge,11234,"Marine Park, Mill Basin",driving,14.8,23
11209,Bay Ridge,11234,"Marine Park, Mill Basin",bicycling,10.2,54
11209,Bay Ridge,11235,"Brighton Beach, Manhattan Beach",driving,7.9,17
11209,Bay Ridge,11235,"Brighton Beach, Manhattan Beach",bicycling,7.7,41
11209,Bay Ridge,11236,"Canarsie, Bergen Beach",driving,12.9,23
11209,Bay Ridge,11236,"Canarsie, Bergen Beach",bicycling,13.5,71
11209,Bay Ridge,11238,"Prospect Heights, Clinton Hill",driving,8.6,29
11209,Bay Ridge,11238,"Prospect Heights, Clinton Hill",bicycling,6.5,37
11209,Bay Ridge,11239,Starrett City,driving,14.5,24
11209,Bay Ridge,11239,Starrett City,bicycling,12.3,69
11210,"Flatbush, Midwood",11201,"Brooklyn Heights, DUMBO",driving,11.3,36
11210,"Flatbush, Midwood",11201,"Brooklyn Heights, DUMBO",bicycling,6.6,42
11210,"Flatbush, Midwood",11203,"East Flatbush, Erasmus",driving,2.5,14
11210,"Flatbush, Midwood",11203,"East Flatbush, Erasmus",bicycling,2.3,15
11210,"Flatbush, Midwood",11204,"Bensonhurst, Mapleton",driving,2.7,16
11210,"Flatbush, Midwood",11204,"Bensonhurst, Mapleton",bicycling,2.7,17
11210,"Flatbush, Midwood",11205,"Fort Greene, Clinton Hill",driving,5.1,27
11210,"Flatbush, Midwood",11205,"Fort Greene, Clinton Hill",bicycling,5.3,33
11210,"Flatbush, Midwood",11206,"Williamsburg, Bushwick",driving,6.2,36
11210,"Flatbush, Midwood",11206,"Williamsburg, Bushwick",bicycling,6.7,42
11210,"Flatbush, Midwood",11207,"East New York, Cypress Hills",driving,4.6,25
11210,"Flatbush, Midwood",11207,"East New York, Cypress Hills",bicycling,4.8,28
11210,"Flatbush, Midwood",11208,"Cypress Hills, East New York",driving,10.1,30
11210,"Flatbush, Midwood",11208,"Cypress Hills, East New York",bicycling,6.2,35
11210,"Flatbush, Midwood",11209,Bay Ridge,driving,12.0,30
11210,"Flatbush, Midwood",11209,Bay Ridge,bicycling,6.5,39
11210,"Flatbush, Midwood",11211,Williamsburg,driving,6.6,34
11210,"Flatbush, Midwood",11211,Williamsburg,bicycling,6.4,41
11210,"Flatbush, Midwood",11212,Brownsville,driving,3.7,20
11210,"Flatbush, Midwood",11212,Brownsville,bicycling,4.5,27
11210,"Flatbush, Midwood",11213,Crown Heights,driving,4.4,24
11210,"Flatbush, Midwood",11213,Crown Heights,bicycling,4.7,29
11210,"Flatbush, Midwood",11214,"Bensonhurst, Bath Beach",driving,3.8,23
11210,"Flatbush, Midwood",11214,"Bensonhurst, Bath Beach",bicycling,3.7,22
11210,"Flatbush, Midwood",11215,"Park Slope, Gowanus",driving,4.9,23
11210,"Flatbush, Midwood",11215,"Park Slope, Gowanus",bicycling,4.9,30
11210,"Flatbush, Midwood",11216,"Bedford-Stuyvesant, Crown Heights",driving,4.7,26
11210,"Flatbush, Midwood",11216,"Bedford-Stuyvesant, Crown Heights",bicycling,4.5,30
11210,"Flatbush, Midwood",11217,"Park Slope, Boerum Hill",driving,6.1,29
11210,"Flatbush, Midwood",11217,"Park Slope, Boerum Hill",bicycling,5.1,32
11210,"Flatbush, Midwood",11218,"Windsor Terrace, Kensington",driving,3.5,20
11210,"Flatbush, Midwood",11218,"Windsor Terrace, Kensington",bicycling,3.5,21
